id,name,restaurant_id,category_id
2623,Sausage Croissant,26,17
2624,"Sausage, Egg & Cheese Biscuit",26,17
2625,Seasoned Curly Fries (Kid’s),26,15
2626,"Seasoned Curly Fries, large",26,6
2627,"Seasoned Curly Fries, medium",26,6
2628,"Seasoned Curly Fries, small",26,6
2629,"Shake, Chocolate w/ Whipped Topping 16 oz.",26,2
2630,"Shake, Chocolate w/ Whipped Topping 24 oz.",26,2
2631,"Shake, Oreo® Cookie w/ Whipped Topping 16 oz.",26,2
2632,"Shake, Oreo® Cookie w/ Whipped Topping 24 oz.",26,2
2633,"Shake, Strawberry w/ Whipped Topping 16 oz.",26,2
2634,"Shake, Strawberry w/ Whipped Topping 24 oz.",26,2
2635,"Shake, Vanilla w/ Whipped Topping 16 oz.",26,2
2636,"Shake, Vanilla w/ Whipped Topping 24 oz.",26,2
2637,Side Salad,26,11
2638,Side Salad**,26,11
2639,Side Salad**,26,11
2640,Sirloin Cheeseburger,26,7
2641,Sirloin Swiss & Grilled Onion Burger,26,7
2642,"Smoothie, Mango 16 fl oz.",26,2
2643,"Smoothie, Mango 16 oz.",26,2
2644,"Smoothie, Mango 24 fl oz.",26,2
2645,"Smoothie, Strawberry 16 fl oz.",26,2
2646,"Smoothie, Strawberry 16 oz.",26,2
2647,"Smoothie, Strawberry 24 fl oz.",26,2
2648,"Smoothie, Strawberry Banana 16 fl oz.",26,2
2649,"Smoothie, Strawberry Banana 16 oz.",26,2
2650,"Smoothie, Strawberry Banana 24 fl oz.",26,2
2651,Sourdough Breakfast Sandwich,26,17
2652,Sourdough Grilled Chicken Club,26,12
2653,Sourdough Jack®,26,7
2654,Sourdough Steak Melt,26,7
2655,Sourdough Ultimate Cheeseburger™,26,7
2656,Southwest Chicken Salad w/ Crispy Chicken Strips**,26,11
2657,Southwest Chicken Salad w/ Grilled Chicken Strips**,26,11
2658,Spicy Corn Sticks,26,11
2659,Steak & Egg Burrito (no salsa),26,17
2660,Steak & Egg Burrito (w/ salsa),26,17
2661,Stuffed Jalapeños 3 pc.,26,3
2662,Stuffed Jalapeños 7 pc.,26,3
2663,Supreme Croissant,26,17
2664,Ultimate Breakfast Sandwich,26,17
2665,Ultimate Cheeseburger™,26,7
2666,#1 Pepe®,27,12
2667,#10 Hunter’s Club®,27,12
2668,#11 Country Club®,27,12
2669,#12 Beach Club®,27,12
2670,#13 Gourmet Veggie Club®,27,12
2671,#14 Bootlegger Club®,27,12
2672,#15 Club Tuna®,27,12
2673,#16 Club Lulu®,27,12
2674,#2 Big John®,27,12
2675,#3 Totally Tuna®,27,12
2676,#4 Turkey Tom®,27,12
2677,#4 Turkey Tom®,27,12
2678,#5 Vito®,27,12
2679,#6 Vegetarian,27,12
2680,#8 Billy Club®,27,12
2681,#9 Italian Night Club®,27,12
2682,BBQ Jimmy Chips,27,3
2683,Chocolate Chunk Cookie,27,3
2684,Hunter’s Club® Unwich,27,12
2685,Iced Tea,27,1
2686,Iced Tea,27,1
2687,J.J.B.L.T.®,27,12
2688,Jalapeño Chips,27,3
2689,Lemonade,27,1
2690,Lemonade,27,1
2691,Light Lemonade,27,1
2692,Light Lemonade,27,1
2693,"Pickle, Spear",27,3
2694,"Pickle, Whole",27,3
2695,Raisin Oatmeal Cookie,27,3
2696,Raspberry Iced Tea,27,1
2697,Raspberry Iced Tea,27,1
2698,Regular Chips,27,3
2699,Sea Salt & Vinegar Chips,27,3
2700,Slim 2 Roast Beef,27,12
2701,Slim 3 Tuna salad,27,12
2702,Slim 4 Turkey breast,27,12
2703,Slim 4 Turkey breast,27,12
2704,"Slim 5 Salami, capicola, cheese",27,12
2705,Slim 6 Double provolone,27,12
2706,The J.J. Gargantuan®,27,12
2707,The J.J. Gargantuan® Unwich,27,12
2708,Thinny Chips,27,3
2709,Add Coconut Shrimp,28,3
2710,Add Fried Shrimp,28,3
2711,Add Snow Crab,28,3
2712,Apple Sauce,28,15
2713,Aruba Chicken Salad,28,11
2714,Aruba Shrimp Salad,28,11
2715,Bean Town Bake,28,9
2716,Big Cheese Cheesecake,28,4
2717,Big Shrimp Platter,28,9
2718,Blackened Mahi Sandwich,28,12
2719,Blackened Tilapia,28,9
2720,Broccoli Florets,28,3
2721,Bucket of Shrimp,28,10
2722,Bucket of Shrimp,28,10
2723,Caesar Salad,28,11
2724,Caesar Salad – Chicken,28,11
2725,Caesar Salad – Shrimp,28,11
2726,Caesar Side Salad,28,11
2727,"Calamari, Fried",28,10
2728,Captain’s Catch,28,15
2729,Caribbean Feast,28,9
2730,Celery & Ranch,28,15
2731,Cheesy Mac,28,15
2732,Cheesy New Potatoes,28,3
2733,Chicken Chipotle Caesar,28,11
2734,Chicken Club Sandwich – Blackened,28,12
2735,Chicken Club Sandwich – Grilled,28,12
2736,Chicken Dippers,28,15
2737,Chocolate Shack Attack,28,4
2738,Chocolate Sundae,28,15
2739,Clam Chowder,28,10
2740,Classic Cobb Salad – Chicken,28,11
2741,Classic Cobb Salad – Shrimp,28,11
2742,Classic Cobb Salad – Snow,28,11
2743,Classic Sampler,28,10
2744,Coconut Shrimp,28,9
2745,Coleslaw,28,3
2746,Corn on the Cob,28,15
2747,Crab Cake Chipotle Caesar,28,11
2748,Crab Cake Dinner,28,5
2749,Crab Cake Sandwich,28,12
2750,Crab Daddy Feast – excluding side of butter,28,9
2751,Crab Nachos,28,10
2752,Crab Stuffed Mushrooms,28,10
2753,Crab Stuffed Shrimp,28,9
2754,Crabby Apple Crumble,28,4
2755,Crawfish Half ‘n Half,28,5
2756,Crazy Good Crab Dip,28,10
2757,Crispy Shrimp,28,9
2758,Crunchy Catfish,28,9
2759,Diablo Mussels,28,10
2760,Dipping Butter,28,9
2761,Dirty Rice,28,3
2762,Double Dip,28,10
2763,Dungeness Crab – excluding side of butter,28,9
2764,Ear of Corn,28,3
2765,East Coast Platter,28,9
2766,Fire-Grilled,28,9
2767,Fish & Chips,28,9
2768,Fish & Shrimp,28,9
2769,Fish Fingers,28,15
2770,Fisherman’s Platter,28,9
2771,French Fries,28,3
2772,French Fries,28,15
2773,Fried Oysters,28,10
2774,Garlic Herb,28,9
2775,Garlicky Mussels,28,10
2776,Get Stuffed Snapper,28,9
2777,Great Balls of Fire,28,10
2778,Grilled Malibu Shrimp,28,9
2779,Grilled Sunset Salmon,28,9
2780,Homestyle Chicken Tenders,28,5
2781,House Side Salad,28,11
2782,Hush Puppies,28,3
2783,Joe’s Classic Steampot,28,9
2784,Joe’s Classic Steampot For 2 (Nutritionals for 1 serving),28,9
2785,Joe’s Famous BBQ,28,9
2786,Joe’s Steak Deal,28,5
2787,Key Lime Wave,28,4
2788,Kid’s Snow Crab,28,15
2789,King Crab – excluding side of butter,28,9
2790,Lobster Daddy Feast – excluding side of butter,28,9
2791,Maui Mahi,28,9
2792,Mini Beach Burgers,28,15
2793,Mini Steampot,28,15
2794,Mozzarella Sticks,28,10
2795,New England Clam Chowder,28,10
2796,Old Bay Steampot,28,9
2797,Onion Strings,28,3
2798,Paint a Crab,28,15
2799,Pan Fried Cheesy Chicken,28,5
2800,Pasta-laya,28,5
2801,Pizza,28,15
2802,Popcorn Shrimp,28,9
2803,Ragin’ Cajun,28,9
2804,Ribeye,28,5
2805,Rice,28,15
2806,Rockin Popcorn Shrimp,28,15
2807,Salmon Orleans,28,9
2808,Samuel Adams Steampot,28,9
2809,Sea Turtle Sundae,28,4
2810,Seafood Fun-Do,28,10
2811,Seaside Platter,28,9
2812,Shrimp Pasta Alfredo,28,5
2813,Shrimp Trio,28,9
2814,Shrimply Grilled Shrimp,28,15
2815,Skillet Paella,28,5
2816,Snapper Pontchartrain,28,9
2817,Snow Crab – excluding side of butter,28,9
2818,Spicy Boil,28,9
2819,Steak & Malibu Shrimp,28,5
2820,Strawberry Sundae,28,15
2821,Sunset Fire-Grilled Steampot,28,9
2822,Sunset Fire-Grilled Steampot For 2 (Nutritionals for 1 serving),28,9
2823,Surf ‘n Turf Burger,28,7
2824,The Big Hook Up,28,9
2825,The Diablo Steampot,28,9
2826,The KJ Steampot,28,9
2827,The Orleans,28,9
2828,Veggies,28,15
2829,Apple Turnover (1),29,4
2830,BBQ Baked Beans,29,3
2831,Biscuit,29,3
2832,Caesar Side Salad without Dressing & Croutons,29,11
2833,Café Valley Bakery® Chocolate Chip Cake (6 slices per cake),29,4
2834,Chicken Pot Pie,29,8
2835,Cole Slaw,29,3
2836,Corn on the Cob (3″),29,3
2837,Corn on the Cob (5.5″),29,3
2838,Country Fried Steak with Peppered White Gravy,29,5
2839,Country Fried Steak without Peppered White Gravy,29,5
2840,Crispy Chicken BLT Salad without Dressing,29,11
2841,Crispy Chicken Caesar Salad without Dressing & Croutons,29,11
2842,Crispy Strips (2),29,8
2843,Crispy Strips (3),29,8
2844,Crispy Twister®,29,12
2845,Crispy Twister® without Sauce,29,12
2846,Double Down with OR Filet,29,12
2847,Doublicious with OR Filet,29,12
2848,EC Chicken- Breast,29,8
2849,EC Chicken- Drumstick,29,8
2850,EC Chicken- Thigh,29,8
2851,EC Chicken- Whole Wing,29,8
2852,EC Drumstick Value Box,29,5
2853,EC Thigh Value Box,29,5
2854,Fiery Buffalo Hot Wings® (1),29,21
2855,Fiery Buffalo Hot Wings® Value Box,29,5
2856,Green Beans,29,3
2857,Grilled Chicken- Breast,29,8
2858,Grilled Chicken- Drumstick,29,8
2859,Grilled Chicken- Thigh,29,8
2860,Grilled Chicken- Whole Wing,29,8
2861,Grilled Drumstick Value Box,29,5
2862,Grilled Thigh Value Box,29,5
2863,HBBQ Hot Wings® (1),29,21
2864,HBBQ Hot Wings® Value Box,29,5
2865,Heinz Buttermilk Ranch Dressing (1),29,11
2866,Hidden Valley® The Original Ranch® Fat Free Dressing (1),29,11
2867,Honey BBQ Sandwich,29,12
2868,Hot Wings® (1),29,21
2869,Hot Wings® Value Box,29,5
2870,House Side Salad without Dressing,29,11
2871,Jalapeno Peppers,29,3
2872,KFC Famous Bowls®-Mashed Potato with Gravy,29,5
2873,KFC Snacker® with Crispy Strip,29,12
2874,KFC Snacker® with Crispy Strip without Sauce,29,12
2875,"KFC Snacker® with Crispy Strip, Buffalo",29,12
2876,"KFC Snacker® with Crispy Strip, Ultimate Cheese",29,12
2877,"KFC Snacker®, Honey BBQ",29,12
2878,KFC® Cornbread Muffin,29,3
2879,KFC® Creamy Parmesan Caesar Dressing (1),29,11
2880,KFC® Gizzards,29,3
2881,KFC® Livers,29,3
2882,KFC® OR Filet,29,8
2883,Lil’ Bucket™ Chocolate Crème Parfait Cup,29,4
2884,Lil’ Bucket™ Lemon Crème Parfait Cup,29,4
2885,Lil’ Bucket™ Strawberry Shortcake Parfait Cup,29,4
2886,Macaroni and Cheese,29,3
2887,Macaroni Salad,29,3
2888,Marzetti Light Italian Dressing (1),29,11
2889,Mashed Potatoes with Gravy,29,3
2890,Mashed Potatoes without Gravy,29,3
2891,OR Chicken- Breast,29,8
2892,OR Chicken- Drumstick,29,8
2893,OR Chicken- Thigh,29,8
2894,OR Chicken- Whole Wing,29,8
2895,OR Chicken-Breast without skin or breading,29,8
2896,OR Drumstick Value Box,29,5
2897,OR Thigh Value Box,29,5
2898,Oreo® Cookies and Crème Pie Slice,29,4
2899,Parmesan Garlic Croutons Pouch (1),29,11
2900,Popcorn Chicken Value Box,29,5
2901,Popcorn Chicken-Individual,29,8
2902,Popcorn Chicken-Kids,29,8
2903,Popcorn Chicken-Large,29,8
2904,Potato Salad,29,3
2905,Potato Wedges,29,3
2906,Reese’s® Peanut Butter Pie Slice,29,4
2907,Sargento® Light String Cheese,29,3
2908,Snack-Size Bowl,29,5
2909,Spicy Crispy- Breast,29,8
2910,Spicy Crispy- Drumstick,29,8
2911,Spicy Crispy- Thigh,29,8
2912,Spicy Crispy- Whole Wing,29,8
2913,Sweet Kernel Corn,29,3
2914,Sweet Life® Chocolate Chip Cookie,29,4
2915,Sweet Life® Oatmeal Raisin Cookie,29,4
2916,Angus Deluxe,30,7
2917,Angus Deluxe Snack Wrap,30,16
2918,Angus Mushroom & Swiss,30,7
2919,Angus Mushroom & Swiss Snack Wrap,30,16
2920,Apple Dippers with Low Fat Caramel Dip,30,4
2921,Baked Hot Apple Pie,30,4
2922,Big Breakfast with Hotcakes,30,17
2923,Big Breakfast with Hotcakes,30,17
2924,Big Breakfast®,30,17
2925,Big Breakfast®,30,17
2926,Big Mac®,30,7
2927,Big N’ Tasty®,30,7
2928,Big N’ Tasty® with Cheese,30,7
2929,Cappuccino,30,25
2930,Cappuccino,30,25
2931,Cappuccino,30,25
2932,Cappuccino with Sugar Free Vanilla Syrup,30,25
2933,Cappuccino with Sugar Free Vanilla Syrup,30,25
2934,Cappuccino with Sugar Free Vanilla Syrup,30,25
2935,Caramel Cappuccino,30,25
2936,Caramel Cappuccino,30,25
2937,Caramel Cappuccino,30,25
2938,Caramel Latte,30,25
2939,Caramel Latte,30,25
2940,Caramel Latte,30,25
2941,Caramel Mocha,30,25
2942,Caramel Mocha,30,25
2943,Caramel Mocha,30,25
2944,Cheeseburger,30,7
2945,Chicken McNuggets®,30,31
2946,Chicken McNuggets®,30,31
2947,Chicken McNuggets®,30,31
2948,Chicken Selects® Premium Breast Strips,30,8
2949,Chicken Selects® Premium Breast Strips,30,8
2950,Chipotle BBQ Snack Wrap® (Crispy),30,16
2951,Chipotle BBQ Snack Wrap® (Grilled),30,16
2952,Chocolate Chip Cookie,30,4
2953,Chocolate McCafe® Shake,30,2
2954,Chocolate McCafe® Shake,30,2
2955,Chocolate McCafe® Shake,30,2
2956,Chocolate Triple Thick® Shake,30,2
2957,Chocolate Triple Thick® Shake,30,2
2958,Chocolate Triple Thick® Shake,30,2
2959,Chocolate Triple Thick® Shake,30,2
2960,Cinnamon Melts,30,4
2961,Coffee,30,25
2962,Coffee,30,25
2963,Double Cheeseburger,30,7
2964,Double Quarter Pounder® with Cheese,30,7
2965,Egg McMuffin®,30,23
2966,English Muffin,30,23
2967,Filet-O-Fish®,30,12
2968,Frappe Caramel,30,25
2969,Frappe Caramel,30,25
2970,Frappe Caramel,30,25
2971,Frappe Mocha,30,25
2972,Frappe Mocha,30,25
2973,Frappe Mocha,30,25
2974,Fruit & Maple Oatmeal,30,23
2975,Fruit & Maple Oatmeal without Brown Sugar,30,23
2976,Fruit ‘n Yogurt Parfait,30,4
2977,Hash Brown,30,17
2978,Hazelnut Cappuccino,30,25
2979,Hazelnut Cappuccino,30,25
2980,Hazelnut Cappuccino,30,25
2981,Hazelnut Latte,30,25
2982,Hazelnut Latte,30,25
2983,Hazelnut Latte,30,25
2984,Honey Mustard Snack Wrap® (Crispy),30,16
2985,Honey Mustard Snack Wrap® (Grilled),30,16
2986,Hot Caramel Sundae,30,4
2987,Hot Chocolate,30,1
2988,Hot Chocolate,30,1
2989,Hot Chocolate,30,1
2990,Hot Chocolate with Nonfat Milk,30,1
2991,Hot Chocolate with Nonfat Milk,30,1
2992,Hot Chocolate with Nonfat Milk,30,1
2993,Hot Fudge Sundae,30,4
2994,Hotcakes,30,17
2995,Hotcakes and Sausage,30,17
2996,Iced Caramel Latte,30,25
2997,Iced Caramel Latte,30,25
2998,Iced Caramel Latte,30,25
2999,Iced Caramel Mocha,30,25
3000,Iced Caramel Mocha,30,25
3001,Iced Caramel Mocha,30,25
3002,Iced Coffee Caramel,30,25
3003,Iced Coffee Caramel,30,25
3004,Iced Coffee Caramel,30,25
3005,Iced Coffee Hazelnut,30,25
3006,Iced Coffee Hazelnut,30,25
3007,Iced Coffee Hazelnut,30,25
3008,Iced Coffee Regular,30,25
3009,Iced Coffee Regular,30,25
3010,Iced Coffee Regular,30,25
3011,Iced Coffee Vanilla,30,25
3012,Iced Coffee Vanilla,30,25
3013,Iced Coffee Vanilla,30,25
3014,Iced Coffee with Sugar Free Vanilla Syrup,30,25
3015,Iced Coffee with Sugar Free Vanilla Syrup,30,25
3016,Iced Coffee with Sugar Free Vanilla Syrup,30,25
3017,Iced Hazelnut Latte,30,25
3018,Iced Hazelnut Latte,30,25
3019,Iced Hazelnut Latte,30,25
3020,Iced Latte,30,25
3021,Iced Latte,30,25
3022,Iced Latte,30,25
3023,Iced Latte with Sugar Free Vanilla Syrup,30,25
3024,Iced Latte with Sugar Free Vanilla Syrup,30,25
3025,Iced Latte with Sugar Free Vanilla Syrup,30,25
3026,Iced Mocha,30,25
3027,Iced Mocha with Nonfat Milk,30,25
3028,Iced Nonfat Caramel Latte,30,25
3029,Iced Nonfat Caramel Latte,30,25
3030,Iced Nonfat Caramel Latte,30,25
3031,Iced Nonfat Caramel Mocha,30,25
3032,Iced Nonfat Caramel Mocha,30,25
3033,Iced Nonfat Caramel Mocha,30,25
3034,Iced Nonfat Hazelnut Latte,30,25
3035,Iced Nonfat Hazelnut Latte,30,25
3036,Iced Nonfat Hazelnut Latte,30,25
3037,Iced Nonfat Latte,30,25
3038,Iced Nonfat Latte,30,25
3039,Iced Nonfat Latte,30,25
3040,Iced Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3041,Iced Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3042,Iced Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3043,Iced Nonfat Vanilla Latte,30,25
3044,Iced Nonfat Vanilla Latte,30,25
3045,Iced Nonfat Vanilla Latte,30,25
3046,Iced Vanilla Latte,30,25
3047,Iced Vanilla Latte,30,25
3048,Iced Vanilla Latte,30,25
3049,Kiddie Cone,30,4
3050,Large French Fries,30,6
3051,Latte,30,25
3052,Latte,30,25
3053,Latte,30,25
3054,Latte with Sugar Free Vanilla Syrup,30,25
3055,Latte with Sugar Free Vanilla Syrup,30,25
3056,Latte with Sugar Free Vanilla Syrup,30,25
3057,Low Fat Caramel Dip,30,4
3058,Mac Snack Wrap,30,16
3059,McChicken ®,30,12
3060,McDonaldland® Cookies,30,4
3061,McDouble,30,7
3062,McFlurry® with M&M’S® Candies,30,4
3063,McFlurry® with OREO® Cookies,30,4
3064,McRib ®,30,12
3065,McSkillet™ Burrito with Sausage,30,22
3066,Medium French Fries,30,6
3067,Mocha,30,25
3068,Mocha,30,25
3069,Mocha,30,25
3070,Mocha with Nonfat Milk,30,25
3071,Mocha with Nonfat Milk,30,25
3072,Mocha with Nonfat Milk,30,25
3073,Nonfat Cappuccino,30,25
3074,Nonfat Cappuccino,30,25
3075,Nonfat Cappuccino,30,25
3076,Nonfat Cappuccino with Sugar Free Vanilla Syrup,30,25
3077,Nonfat Cappuccino with Sugar Free Vanilla Syrup,30,25
3078,Nonfat Cappuccino with Sugar Free Vanilla Syrup,30,25
3079,Nonfat Caramel Cappuccino,30,25
3080,Nonfat Caramel Cappuccino,30,25
3081,Nonfat Caramel Cappuccino,30,25
3082,Nonfat Caramel Latte,30,25
3083,Nonfat Caramel Latte,30,25
3084,Nonfat Caramel Latte,30,25
3085,Nonfat Caramel Mocha,30,25
3086,Nonfat Caramel Mocha,30,25
3087,Nonfat Caramel Mocha,30,25
3088,Nonfat Hazelnut Cappuccino,30,25
3089,Nonfat Hazelnut Cappuccino,30,25
3090,Nonfat Hazelnut Cappuccino,30,25
3091,Nonfat Hazelnut Latte,30,25
3092,Nonfat Hazelnut Latte,30,25
3093,Nonfat Hazelnut Latte,30,25
3094,Nonfat Latte,30,25
3095,Nonfat Latte,30,25
3096,Nonfat Latte,30,25
3097,Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3098,Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3099,Nonfat Latte with Sugar Free Vanilla Syrup,30,25
3100,Nonfat Vanilla Cappuccino,30,25
3101,Nonfat Vanilla Cappuccino,30,25
3102,Nonfat Vanilla Cappuccino,30,25
3103,Nonfat Vanilla Latte,30,25
3104,Nonfat Vanilla Latte,30,25
3105,Nonfat Vanilla Latte,30,25
3106,Oatmeal Raisin Cookie,30,4
3107,12 oz. Grilled Top Sirloin,31,5
3108,6 oz. Grilled Top Sirloin,31,5
3109,9 oz. Grilled Top Sirloin,31,5
3110,Apple Caramel Cobbler,31,4
3111,"Apple Caramel Cobbler, Mini",31,4
3112,Authentic Spinach & Artichoke Dip,31,10
3113,Baked Potato (plain),31,5
3114,Black & Bleu Caesar Salad,31,11
3115,Broccoli,31,3
3116,Broccoli Cheese Casserole,31,5
3117,Brownie Lover’s Brownie,31,4
3118,Add Grilled Chicken,32,15
3119,Add Italian Sausage,32,15
3120,Add Meatball,32,15
3121,Add Shrimp,32,15
3122,Alfredo Dipping Sauce,32,10
3123,Alfredo Sauce,32,15
3124,Amaretto Tiramisu with Almond Cookie Crumble,32,4
3125,Black Tie Mousse Cake,32,4
3126,Braised Beef & Tortelloni,32,5
3127,Braised Beef & Tortelloni,32,5
3128,Breadstick (with garlic-butter spread),32,10
3129,Bruschetta,32,10
3130,Caesar Salad without croutons,32,11
3131,Calamari,32,10
3132,Capellini di Mare,32,5
3133,Capellini Pomodoro,32,5
3134,Capellini Pomodoro,32,5
3135,Cappuccino Viva Italiano,32,5
3136,Caprese Flatbread,32,10
3137,Cheese Pizza,32,15
3138,Cheese Ravioli,32,15
3139,Cheese Ravioli With Marinara Sauce,32,5
3140,Cheese Ravioli with Marinara Sauce,32,5
3141,Cheese Ravioli With Meat Sauce,32,5
3142,Cheese Ravioli with Meat Sauce,32,5
3143,Chianti Braised Short Ribs,32,5
3144,Chicken & Gnocchi (one serving),32,14
3145,Chicken & Shrimp Carbonara,32,5
3146,Chicken Alfredo,32,5
3147,Chicken Alfredo,32,5
3148,Chicken Alfredo Pizza,32,19
3149,Chicken Fingers & Pasta,32,15
3150,Chicken Marsala,32,5
3151,Chicken Parmigiana,32,5
3152,Chicken Parmigiana,32,5
3153,Chicken Scampi,32,5
3154,Chicken Scampi,32,5
3155,Chicken Vino Bianco,32,5
3156,Chocolate Mousse with Dark Chocolate Cookie Crust,32,4
3157,Chocolate Sauce,32,4
3158,Create Your Own Pizza (with cheese and sauce only),32,19
3159,Dark Chocolate Cake with Chocolate Mousse & Caramel Cream,32,4
3160,Eggplant Parmigiana,32,5
3161,Eggplant Parmigiana,32,5
3162,Eggplant Parmigiana,32,5
3163,Fettuccine,32,15
3164,Fettuccine Alfredo,32,5
3165,Fettuccine Alfredo,32,5
3166,Five Cheese Marinara Dipping Sauce,32,10
3167,Five Cheese Ziti al Forno,32,5
3168,Five Cheese Ziti al Forno,32,5
3169,Garden-Fresh Salad (one serving with dressing),32,11
3170,Garden-Fresh Salad (one serving without dressing),32,11
3171,Garden-Fresh Salad without croutons,32,11
3172,Garlic Mashed Potatoes,32,15
3173,Grapes,32,15
3174,Grilled Chicken Caesar Salad,32,11
3175,Grilled Chicken Caprese,32,12
3176,Grilled Chicken Flatbread,32,10
3177,Grilled Chicken Florentine,32,12
3178,Grilled Chicken Parmesan,32,5
3179,Grilled Chicken Parmesan with Marinara Sauce,32,5
3180,Grilled Sausage & Peppers Rustica,32,5
3181,Grilled Shrimp Caprese,32,5
3182,Grilled Shrimp Caprese,32,5
3183,Grilled Steak & Portobello,32,12
3184,Herb-Grilled Salmon,32,5
3185,Herb-Grilled Salmon,32,5
3186,Hot Artichoke-Spinach Dip,32,10
3187,Kids’ Grilled Chicken,32,8
3188,Kids’ Penne Rigate with Marinara,32,5
3189,Lasagna Classico,32,5
3190,Lasagna Classico,32,5
3191,Lasagna Fritta,32,10
3192,Lasagna Rollata al Forno,32,5
3193,Lasagna Rollata al Forno,32,5
3194,Lemon Cream Cake,32,4
3195,Limoncello Mousse with Vanilla Cookie Crust,32,4
3196,Linguine alla Marinara,32,5
3197,Linguine alla Marinara,32,5
3198,Macaroni & Cheese,32,15
3199,Marinara Dipping Sauce,32,10
3200,Marinara Sauce,32,10
3201,Meat Sauce,32,15
3202,Mediterranean Grilled Chicken,32,5
3203,Minestrone (one serving),32,14
3204,Mixed Grill,32,5
3205,Mixed Grill,32,5
3206,Mixed Grill (all chicken),32,5
3207,Mussels di Napoli,32,10
3208,Parmesan Crusted Bistecca,32,5
3209,Parmesan Crusted Shrimp,32,9
3210,Parmesan Crusted Steak,32,5
3211,Parmesan Crusted Tilapia,32,5
3212,Parmesan-Butter Sauce,32,15
3213,Parmesan-Peppercorn Sauce,32,10
3214,Pasta e Fagioli (one serving),32,14
3215,Peach-Mango Smoothie,32,15
3216,Penne,32,15
3217,Penne Rigate Pomodoro (Dinner),32,5
3218,Penne Rigate Pomodoro (Lunch),32,5
3219,Penne Rigate with Marinara (Dinner),32,5
3220,Penne Rigate with Marinara (Lunch),32,5
3221,Pepperoni Pizza,32,15
3222,Ravioli di Portobello,32,5
3223,Ravioli di Portobello,32,5
3224,Sampler Italiano – Chicken Fingers,32,10
3225,Sampler Italiano – Fried Mozzarella,32,10
3226,Sampler Italiano – Fried Zucchini,32,10
3227,Sampler Italiano – Marinara Sauce,32,10
3228,Sampler Italiano – Parmesan-Peppercorn Sauce,32,10
3229,Sampler Italiano – Tomato Sauce,32,10
3230,Sampler Italiano -Calamari,32,10
3231,Sampler Italiano -Stuffed Mushrooms,32,10
3232,Seafood Alfredo,32,5
3233,Seafood Alfredo,32,5
3234,Seafood Brodetto,32,5
3235,Seafood Portofino,32,5
3236,Shrimp & Crab Tortelli Romana,32,5
3237,Shrimp Mezzaluna,32,5
3238,Shrimp Primavera,32,5
3239,Shrimp Primavera,32,5
3240,Shrimp Scampi Fritta,32,10
3241,Sicilian Scampi,32,10
3242,Small Shells,32,15
3243,Smoked Mozzarella Fonduta,32,10
3244,Spaghetti,32,15
3245,Spaghetti & Italian Sausage,32,5
3246,Spaghetti & Italian Sausage,32,5
3247,Spaghetti & Meatballs,32,5
3248,Spaghetti & Meatballs,32,5
3249,Spaghetti with Meat Sauce,32,5
3250,Spaghetti with Meat Sauce,32,5
3251,Steak Gorgonzola-Alfredo,32,5
3252,Steak Toscano,32,5
3253,Steak Toscano,32,5
3254,Steamed Broccoli,32,15
3255,Strawberry & White Chocolate Cream Cake,32,4
3256,Strawberry Smoothie,32,15
3257,Stuffed Chicken Marsala,32,5
3258,Stuffed Mushrooms,32,10
3259,Sundae,32,15
3260,Tiramisu,32,4
3261,Tomato Sauce,32,15
3262,Tour of Italy,32,5
3263,Tour of Italy,32,5
3264,Triple Chocolate Strata,32,4
3265,Venetian Apricot Chicken,32,5
3266,Venetian Apricot Chicken,32,5
3267,Warm Apple Crostata,32,4
3268,White Chocolate Raspberry Cheesecake,32,4
3269,Whole Wheat Linguine,32,15
3270,Wild Berry Smoothie,32,15
3271,Zeppoli,32,4
3272,Zuppa Toscana (one serving),32,14
3273,2 Lobster Tails With Tangy Tomato Salad No Croutons And Broccoli No Butter,33,5
3274,6 oz Sirloin With Broccoli No Butter And Tangy Tomato Salad No Croutons,33,5
3275,7 oz Salmon With Seasonal Veggies No Butter,33,5
3276,Alice Springs Chicken Quesadillas ® Regular,33,10
3277,Alice Springs Chicken Quesadillas ® Small,33,10
3278,Alice Springs Chicken®,33,5
3279,Aussie Cheese Fries Regular,33,10
3280,Aussie Cheese Fries Small,33,10
3281,Aussie Chicken Cobb Salad Crispy,33,11
3282,Aussie Chicken Cobb Salad Crispy with Blue Cheese Dressing,33,11
3283,Aussie Chicken Cobb Salad Crispy with Honey Mustard Dressing,33,11
3284,Aussie Chicken Cobb Salad Crispy with Tangy Tomato Dressing,33,11
3285,Aussie Chicken Cobb Salad Crispy with Thousand Island Dressing,33,11
3286,Aussie Chicken Cobb Salad Grilled,33,11
3287,Aussie Chicken Cobb Salad Grilled with Blue Cheese Dressing,33,11
3288,Aussie Chicken Cobb Salad Grilled with Honey Mustard Dressing,33,11
3289,Aussie Chicken Cobb Salad Grilled with Mustard Vinagrette,33,11
3290,Aussie Chicken Cobb Salad Grilled with Oil And Vinegar,33,11
3291,Aussie Chicken Cobb Salad Grilled with Ranch Dressing,33,11
